status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction
discarded,The effect of turtle graphics approach on students' motivation to learn programming: A case study in a malaysian university,Bakar M.A.,2020,International Journal of Information and Education Technology,10.18178/ijiet.2020.10.4.1378,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082537815&origin=inward,adjacent-subtopic; motivation; turtle-graphics,,scopus,llm,0.960,unreviewed,
discarded,Can programmers escape the gentle tyranny of call/return?,Weiher M.,2020,ACM International Conference Proceeding Series,10.1145/3397537.3397546,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090111025&origin=inward,off-topic-false-hit; programming-language-theory; call-return,,scopus,llm,0.980,unreviewed,
discarded,Orbitize!: A Comprehensive Orbit-fitting Software Package for the High-contrast Imaging Community,Blunt S.,2020,Astronomical Journal,10.3847/1538-3881/ab6663,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85086517314&origin=inward,off-topic-false-hit; astronomy-software; orbit-fitting,,scopus,llm,1.000,unreviewed,
discarded,Modern C++ for Absolute Beginners: A Friendly Introduction to C++ Programming Language and C++11 to C++20 Standards,Dmitrovic S.,2020,Modern C for Absolute Beginners A Friendly Introduction to C Programming Language and C 11 to C 20 Standards,10.1007/978-1-4842-6047-0,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162719674&origin=inward,off-topic-false-hit; c++-book; absolute-beginners,,scopus,llm,1.000,unreviewed,
kept,Thinking in imperative or objects? A study on how novice programmer thinks when it comes to designing an application,Sim ,2019,Tale 2019 2019 IEEE International Conference on Engineering Technology and Education,10.1109/TALE48000.2019.9225966,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096522798&origin=inward,supports-claim; imperative-vs-objects-thinking; design-thinking,,scopus,llm,0.720,unreviewed,
discarded,Fostering the comprehension of the object-oriented programming paradigm by a virtual lab exercise,Thurner V.,2019,Proceedings of the 2019 5th Experiment at International Conference Exp at 2019,10.1109/EXPAT.2019.8876484,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074349353&origin=inward,adjacent-subtopic; virtual-lab; oop-comprehension,,scopus,llm,0.800,unreviewed,
discarded,Towards a Mobile Serious Game for Learning Object Oriented Programming Paradigms,Lotfi E.,2019,Lecture Notes in Intelligent Transportation and Infrastructure,10.1007/978-3-030-11196-0_38,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85147801934&origin=inward,adjacent-subtopic; serious-game; oop-learning,,scopus,llm,0.830,unreviewed,
discarded,JCAB: Making Java class design easier for novice programmers,Liu Q.,2018,Proceedings Frontiers in Education Conference Fie,10.1109/FIE.2018.8658507,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063494246&origin=inward,adjacent-subtopic; class-design-tool; novice-programmers,,scopus,llm,0.880,unreviewed,
discarded,On parallel software engineering education using python,Marowka A.,2018,Education and Information Technologies,10.1007/s10639-017-9607-0,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018668324&origin=inward,adjacent-subtopic; parallel-software-engineering-education; python,,scopus,llm,0.980,unreviewed,
discarded,"Objective-C for Absolute Beginners: iPhone, iPad and Mac Programming Made Easy",Kaczmarek S.,2018,Objective C for Absolute Beginners Iphone Ipad and Mac Programming Made Easy,10.1007/978-1-4842-3429-7,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011435605&origin=inward,off-topic-false-hit; objective-c-book; beginners,,scopus,llm,1.000,unreviewed,
discarded,Beginning Rust: From Novice to Professional,Milanesi C.,2018,Beginning Rust from Novice to Professional,10.1007/978-1-4842-3468-6,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168922567&origin=inward,off-topic-false-hit; rust-book; novice-to-professional,,scopus,llm,1.000,unreviewed,
discarded,Introducing programming using “scratch” and “greenfoot”,Chandrashekar H.S.,2018,Journal of Engineering Education Transformations,10.16920/jeet/2018/v0i0/120957,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058409092&origin=inward,adjacent-subtopic; scratch-greenfoot; introducing-programming,,scopus,llm,0.880,unreviewed,
