status,title,authors,year,venue,doi,url,tags,abstract,provider,decision_source,llm_confidence,llm_review_outcome,llm_change_direction,paper_id
kept,Code Style != Code Quality,Kirk D.,2024,SIGCSE Virtual 2024 Proceedings of the 2024 ACM Virtual Global Computing Education Conference V 1,10.1145/3649165.3703621,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85215513390&origin=inward,qualifies-claim; pep8,,scopus,llm_reviewed,0.850,confirmed,,doi:10.1145/3649165.3703621
kept,Introducing Code Quality in the CS1 Classroom,Izu C.,2024,Annual Conference on Innovation and Technology in Computer Science Education Iticse,10.1145/3649405.3659535,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85198638608&origin=inward,supports-claim,,scopus,llm,0.790,unreviewed,,doi:10.1145/3649405.3659535
discarded,Growth in Knowledge of Programming Patterns: A Comparison Study of CS1 vs. CS2 Students,Nurollahian S.,2024,SIGCSE 2024 Proceedings of the 55th ACM Technical Symposium on Computer Science Education,10.1145/3626252.3630865,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189313054&origin=inward,adjacent-subtopic,,scopus,llm,0.810,unreviewed,,doi:10.1145/3626252.3630865
kept,Fixing Your Own Smells: Adding a Mistake-Based Familiarisation Step When Teaching Code Refactoring,Tan I.,2024,SIGCSE 2024 Proceedings of the 55th ACM Technical Symposium on Computer Science Education,10.1145/3626252.3630856,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189297509&origin=inward,supports-claim,,scopus,llm,0.780,unreviewed,,doi:10.1145/3626252.3630856
discarded,Assessing the Promise and Pitfalls of ChatGPT for Automated CS1-driven Code Generation,Akbar Khan M.F.,2024,Proceedings of the International Conference on Educational Data Mining,10.5281/zenodo.12729778,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023322122&origin=inward,adjacent-subtopic,,scopus,llm,0.800,unreviewed,,doi:10.5281/zenodo.12729778
kept,Exploring CS1 Student's Notions of Code Quality,Izu C.,2023,Annual Conference on Innovation and Technology in Computer Science Education Iticse,10.1145/3587102.3588808,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166232059&origin=inward,supports-claim,,scopus,llm,0.820,unreviewed,,doi:10.1145/3587102.3588808
kept,Common Code Quality Issues of Novice Java Programmers: A Comprehensive Analysis of Student Assignments,Kohlbacher C.J.,2023,International Conference on Computer Supported Education Csedu Proceedings,10.5220/0011715400003470,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160857885&origin=inward,qualifies-claim,,scopus,llm,0.820,unreviewed,,doi:10.5220/0011715400003470
kept,Developing students' code style skills,Prokop Y.,2023,International Scientific and Technical Conference on Computer Sciences and Information Technologies,10.1109/CSIT61576.2023.10324182,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179850157&origin=inward,supports-claim,,scopus,llm,0.800,unreviewed,,doi:10.1109/csit61576.2023.10324182
kept,A Resource to Support Novices Refactoring Conditional Statements,Izu C.,2022,Annual Conference on Innovation and Technology in Computer Science Education Iticse,10.1145/3502718.3524810,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134430754&origin=inward,supports-claim,,scopus,llm,0.780,unreviewed,,doi:10.1145/3502718.3524810
discarded,Sprinter: A Didactic Linter for Structured Programming,Alfredo F.,2022,Openaccess Series in Informatics,10.4230/OASIcs.ICPEC.2022.2,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85134626700&origin=inward,adjacent-subtopic,,scopus,llm,0.860,unreviewed,,doi:10.4230/oasics.icpec.2022.2
kept,Meaningful Identifier Names: The Case of Single-Letter Variables,Gal Beniamini; Sarah Gingichashvili; Alon Klein Orbach; Dror G. Feitelson,2017,,10.1109/icpc.2017.18,https://openalex.org/W2727300901,qualifies-claim; namngivning,"It is widely accepted that variable names in computer programs should be meaningful, and that this aids program comprehension. ""Meaningful"" is commonly interpreted as favoring long descriptive names. However, there is at least some use of short and even single-letter names: using 'i' in loops is very common, and we show (by extracting variable names from 1000 popular github projects in 5 languages) that some other letters are also widely used. In addition, controlled experiments with different versions of the same functions (specifically, different variable names) failed to show significant differences in ability to modify the code. Finally, an online survey showed that certain letters are strongly associated with certain types and meanings. This implies that a single letter can in fact convey meaning. The conclusion from all this is that single letter variables can indeed be used beneficially in certain cases, leading to more concise code.",openalex,llm_reviewed,0.990,confirmed,,doi:10.1109/icpc.2017.18
kept,Shorter identifier names take longer to comprehend,Johannes C. Hofmeister; Janet Siegmund; Daniel V. Holt,2017,,10.1109/saner.2017.7884623,https://openalex.org/W3008773848,supports-claim,"Developers spend the majority of their time comprehending code, a process in which identifier names play a key role. Although many identifier naming styles exist, they often lack an empirical basis and it is not quite clear whether short or long identifier names facilitate comprehension. In this paper, we investigate the effect of different identifier naming styles (letters, abbreviations, words) on program comprehension, and whether these effects arise because of their length or their semantics. We conducted an experimental study with 72 professional C# developers, who looked for defects in source-code snippets. We used a within-subjects design, such that each developer saw all three versions of identifier naming styles and we measured the time it took them to find a defect. We found that words lead to, on average, 19% faster comprehension speed compared to letters and abbreviations, but we did not find a significant difference in speed between letters and abbreviations. The results of our study suggest that defects in code are more difficult to detect when code contains only letters and abbreviations. Words as identifier names facilitate program comprehension and can help to save costs and improve software quality.",openalex,llm,0.990,unreviewed,,doi:10.1109/saner.2017.7884623
